Year (year),State Name (state_name),State Code (state_code),District Name (district_name),District Code (district_code),Block Name (block_name),Block Code (block_code),Gram Panchayat Name (gp_name),Gram Panchayat Code (gp_code),No. of Villages Where Survey  completed (villages_surveyed),Total Population (tot_pop),Male Population (pop_male),Female Population (pop_female),Total Household (tot_hh),Availability of banks (bank),Banks at a distance less than1 km (bank_dist_l1km),Banks at a distance upto 2 km (bank_dist_2km),Banks at a distance upto 5 km (bank_dist_5km),Banks at a distance upto 10 km (bank_dist_10km),Banks at a distance greater than 10 km (bank_dist_g10_km),Internet-Enabled Business Correspondent (bc_w_internet),ATM Available (atm),Broadband Internet Available (internet_bb),Connected by All-Weather Road (all_weather_road),Fully Covered Pucca Roads (cc_road_full),Partially Covered Pucca Roads (cc_road_partial),No Pucca Road Coverage (cc_road_not),Bus Transport Available (pub_trans_bus),Van Transport Available (pub_trans_van),Auto Transport Available (pub_trans_auto),No Public Transport (pub_trans_no),Railway Station Available (railway),Common Service Centre in Panchayat Bhawan (csc_panchayat),Separate Common Service Centre (csc_seperate),No Common Service Centre Available (csc_not),Domestic Electricity <1 Hr (elec_domes_1hrs),Domestic Electricity 1–4 Hrs (elec_domes_4hrs),Domestic Electricity 4–8 Hrs (elec_domes_8hrs),Domestic Electricity 8–12 Hrs (elec_domes_12hrs),No Domestic Electricity (elec_domes_no),Electricity for MSMEs (elec_msme),PDS Available (pds),Mandi Available (mandi),Regular Market Available (reg_mkt),Weekly Haat Available (weekly_haat),No Market Available (mkt_na),Tap Water Coverage 100% (tap_100),Tap Water Coverage 50–100% (tap_50),Tap Water Coverage <50% (tap_l50),Tap Water Coverage Single Habitation (tap_one_hab),No Tap Water Coverage (tap_na),Landline Service Available (tel_ll),Mobile Service Available (tel_mob),Landline & Mobile Available (tel_both),No Telephone Service (tel_na),Households Using Clean Energy (clean_energy_hhs),Solar/Wind Electrified Households (solar_wind_elect),Kutcha Wall & Roof Households (kuccha_hhs),Post Office/Sub-Post Office Available (po_sub_po),Panchayat Bhawan Available (panch_bhawan),No Public Information Board (pib_na),Updated Public Information Board (pib_av_upd),Non-Updated Public Information Board (pib_av_not_upd),Primary School Available (prim_school),Middle School Available (middle_school),High School Available (high_school),Higher Secondary School Available (high_second_school),Degree College Available (degree_clg),No School/College Available (school_college_na),Public Library Available (public_library),Indoor Playground (indoor_sports),Outdoor Playground (outdoor_sports),Indoor & Outdoor Sports Facility (both_sports),No Sports Facility (no_sports),Vocational/ITI/RSETI/DDU-GKY Centre (vocational),CHC Available (chc),PHC Available (phc),Sub-Centre Available (subcentre),No Health Centre Available (no_health),Sub-Centre <1 km (subcentre_l1km),Sub-Centre 1–2 km (subcentre_2km),Sub-Centre 2–5 km (subcentre_5km),Sub-Centre 5–10 km (subcentre_10km),Sub-Centre >10 km (subcentre_g10km),Veterinary Clinic Available (veterinary),Veterinary Clinic <1 km (veterinary_l1km),Veterinary Clinic 1–2 km (veterinary_2km),Veterinary Clinic 2–5 km (veterinary_5km),Veterinary Clinic 5–10 km (veterinary_10km),Veterinary Clinic >10 km (veterinary_g10km),Closed Drainage Available (closed_drain),Pucca Drain with Slab Cover (pucca_slab_drain),Open Pucca Drain (pucca_uncovered_drain),Open Kutcha Drain (kuchha_drain),No drainage facility (no_drain),Common pastures (pcomm_pasture)
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Kharivali So.","192472",1,1361,693,668,277,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Khativali","192474",1,3215,1721,1494,710,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,375,0,25,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Khutghar","192475",1,1205,683,522,398,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,12,1,26,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Kinhavali","192476",3,7500,4400,3100,720,1,2,0,0,0,0,1,1,1,1,1,2,0,1,2,0,0,0,2,0,1,0,0,1,2,0,1,1,0,1,0,2,1,2,0,0,0,0,2,1,0,242,1,45,1,1,2,1,0,3,1,1,1,1,0,1,0,0,3,0,1,0,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,1
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Kothare","192478",3,1571,702,869,286,0,0,0,0,0,3,1,0,0,1,1,0,2,0,3,0,0,0,0,0,3,0,0,3,0,0,3,1,0,0,0,3,3,0,0,0,0,0,2,0,1,196,0,48,0,0,3,0,0,2,0,0,0,0,1,0,1,2,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,1,0,2,1,0,0,0,2,3
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Lahe","192479",1,1648,842,806,330,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,36,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Lavle","192480",1,830,413,417,197,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5,0,60,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Lenad Bu.","192481",2,1515,802,713,282,1,0,0,0,1,0,1,0,1,1,1,1,0,2,0,0,0,0,0,0,2,0,0,1,1,0,2,2,0,0,0,2,0,1,1,0,0,0,1,0,1,236,0,0,1,1,1,1,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Madh","192482",2,1363,657,706,259,0,0,0,0,2,0,0,0,2,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,2,0,2,0,0,0,0,2,0,2,0,0,0,0,1,1,0,168,1,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Mal","192483",1,1872,872,1000,375,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Malegaon","192484",4,3220,1685,1535,619,0,0,0,0,3,1,0,0,3,3,0,0,4,3,0,0,1,0,0,0,4,0,0,1,3,0,4,3,0,0,0,4,0,0,4,0,0,0,0,0,4,265,0,104,0,4,4,0,0,4,1,1,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,1,0,2,1,1
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Manekhind","192485",4,2660,1540,1120,365,0,0,0,0,3,1,1,0,0,1,0,0,4,4,0,0,0,0,0,0,4,0,0,0,4,0,2,0,0,0,0,4,1,1,0,0,2,0,4,0,0,145,1,69,0,1,4,0,0,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,0,0,0,3,1,0,0,0,0,4,0,0,0,0,0,4,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Manjare","192486",6,3305,1692,1613,573,0,0,0,1,2,3,0,0,0,3,2,1,3,3,0,2,1,0,0,0,6,0,0,3,2,1,1,0,0,0,1,5,1,3,0,0,2,0,5,0,1,243,0,14,1,1,4,2,0,5,0,0,0,0,1,0,3,1,0,2,0,0,1,1,4,0,0,0,1,3,0,0,0,0,3,3,1,0,0,0,5,1
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Masavane","192487",3,1895,991,904,355,0,0,0,0,2,1,0,0,3,3,0,0,3,1,0,2,0,0,0,0,3,0,0,0,3,0,2,3,0,0,0,3,0,2,1,0,0,0,3,0,0,189,0,277,0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,2,1,1
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Mohili","192488",4,1744,874,870,340,0,0,0,2,2,0,4,0,1,2,1,1,2,1,0,1,2,0,0,1,3,0,0,0,4,0,2,0,0,0,0,4,2,2,0,0,0,0,2,2,0,280,1,34,0,1,2,0,2,3,2,1,0,0,1,0,0,0,0,4,0,0,0,0,4,0,0,2,2,0,0,0,0,0,4,0,0,0,0,2,2,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Mokhavane","192489",4,19139,10120,9019,6807,1,0,0,0,2,1,1,1,1,2,0,2,2,1,0,1,2,1,0,0,4,0,1,1,1,1,1,0,0,0,0,4,0,0,0,0,4,0,1,0,3,0,0,135,1,1,0,1,3,1,0,1,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,1,3,1,0,0,0,1,2,0,0,0,0,4,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Mugaon","192490",2,2300,1100,1200,300,0,1,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,18,0,30,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Musai","192491",1,1109,565,544,205,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,14,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Nadgaon Ja","192493",1,3075,1552,1523,654,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,381,0,25,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Nadgaon So","192492",2,1400,800,600,200,0,0,0,2,0,0,2,0,1,1,0,1,1,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,1,7,0,45,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,2,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Nandval","237274",1,1001,666,335,286,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,200,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Pashane","192494",1,997,572,425,195,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,160,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Pivali","192495",3,2270,1160,1110,528,0,0,0,0,0,3,0,0,0,3,1,2,0,2,0,1,0,1,2,0,1,1,0,0,2,0,3,1,0,0,2,1,1,2,0,0,0,0,1,2,0,172,1,20,1,2,0,3,0,3,2,2,2,0,0,1,0,1,1,1,0,0,0,2,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,2,2
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Ranvihir","192496",1,880,455,425,166,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,100,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Sakadbav","192497",4,2401,1169,1232,475,0,0,0,0,4,0,0,0,0,2,2,1,1,4,0,0,0,0,0,0,4,0,0,1,3,0,1,0,0,0,2,2,0,2,1,0,1,0,4,0,0,0,0,37,2,2,1,3,0,4,1,0,0,0,0,0,2,0,0,2,0,0,2,0,2,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0,4,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Sakurli","192498",1,1760,785,975,345,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,150,1,28,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Sane","192499",2,1635,838,797,412,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,2,1,1,0,0,0,0,2,0,0,304,0,13,0,1,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Sapgaon","192500",1,3160,1602,1558,454,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,454,0,16,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Sarangpuri","192501",2,2033,1005,1028,380,0,0,0,1,1,0,0,0,0,2,2,0,0,1,0,1,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,50,0,2,2,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Sarlambe","192517",4,2826,1432,1394,637,0,0,0,1,3,0,1,0,0,2,1,0,3,3,0,0,1,0,0,0,4,0,0,0,4,0,1,0,0,0,0,4,4,0,0,0,0,0,2,2,0,549,1,53,1,1,2,2,0,4,1,1,1,0,0,0,0,1,0,3,0,2,0,0,2,0,0,1,1,0,0,0,0,1,2,1,0,2,1,0,1,2
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Sathagaon","192502",2,2390,1246,1144,445,0,0,0,0,2,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,2,2,0,0,0,2,0,2,0,0,0,0,1,1,0,228,0,27,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,2
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Savroli So.","192504",1,1110,550,560,110,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,80,0,25,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Savroli- Bu","192503",1,1579,706,873,246,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Shei","192509",2,1004,496,508,206,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,2,0,0,1,0,1,0,0,1,1,125,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Shelavali Ba.","192510",1,153,65,88,585,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,65,1,50,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Shelavli Khu","192506",2,1992,1015,977,436,0,0,0,0,2,0,0,0,2,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,2,1,0,0,0,2,1,1,0,0,0,0,0,2,0,414,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,2,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Shendrun","192507",3,2454,1240,1214,478,2,0,0,0,1,0,1,0,3,3,3,0,0,3,0,0,0,1,0,0,3,0,1,2,0,0,2,3,0,0,0,3,0,3,0,0,0,0,0,3,0,268,0,12,1,2,0,1,2,3,2,0,0,0,0,0,0,2,1,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,2,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Shenva","192511",1,1800,1000,800,365,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,346,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Shere","192512",1,2058,1012,1046,526,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,59,1,5,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Shil","192508",2,1814,904,910,360,0,0,0,0,2,0,2,0,0,1,0,1,1,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,1,0,80,0,17,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Shirgaon","192513",3,2807,1422,1385,586,0,0,0,0,3,0,2,0,1,2,1,0,2,2,1,0,0,0,0,0,3,0,0,2,1,0,1,2,0,0,0,3,0,3,0,0,0,0,1,0,2,275,0,144,0,1,2,0,1,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,2,0,0,0,0,2,1,1,0,0,0,2,2
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Shirol","192514",1,5870,2986,2884,960,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Shirvanje","192515",2,1480,880,600,225,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1,1,0,0,1,0,1,0,2,0,0,4,0,50,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Sogaon","192516",3,1074,539,535,299,0,0,0,0,3,0,2,1,0,0,0,0,3,0,0,2,1,0,1,0,2,0,0,2,1,0,1,0,0,0,0,3,0,0,1,0,2,0,3,0,0,105,0,59,1,1,3,0,0,2,1,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,1,2,0,0,0,0,0,2,1,0,0,0,0,3,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Taharpur","192518",3,1557,831,726,324,0,0,0,1,1,1,3,0,2,2,0,0,3,0,0,0,3,0,0,0,3,0,1,2,0,0,2,1,0,0,0,3,0,3,0,0,0,0,3,0,0,262,0,5,0,1,3,0,0,3,1,1,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,3,1
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Talwada","192519",4,3558,1978,1580,659,0,0,0,0,4,0,0,0,0,1,0,4,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,210,0,295,0,4,3,0,1,4,1,0,0,0,0,0,0,0,0,4,0,0,1,0,3,1,0,1,1,0,1,0,0,0,3,0,0,0,0,0,4,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Tembha","192520",4,4736,2385,2351,1289,0,0,0,0,3,1,0,0,0,1,1,1,2,1,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,1,3,0,0,0,0,3,1,0,906,0,344,0,1,4,0,0,4,1,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,1,0,0,0,1,1,2,0,0,0,0,4,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Tembhare","192521",2,1830,934,896,331,0,0,0,1,1,0,0,0,2,2,1,0,1,1,0,0,1,0,0,2,0,0,0,0,2,0,2,1,0,0,0,2,2,0,0,0,0,0,0,2,0,253,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,1,2
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Thune","192522",2,2672,1396,1276,497,0,0,0,0,2,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,1,0,0,0,1,1,0,115,0,56,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,2,1
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Umbarkhand","192523",3,1402,700,702,301,0,0,0,0,2,1,0,0,0,2,2,1,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,35,0,2,2,1,0,3,1,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,3,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Umbhrai","192524",1,1278,700,578,250,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,50,0,10,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Vafe","192533",1,3760,1922,1838,1225,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,804,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Valshet","192534",1,852,428,424,164,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,158,0,4,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Vandre","192525",3,1249,667,582,222,0,0,0,0,3,0,0,0,0,1,1,0,2,0,0,2,1,0,0,0,3,0,0,0,3,0,1,0,0,0,0,3,0,1,1,0,1,0,3,0,0,217,0,40,0,1,2,1,0,2,1,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,3,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Varskaol","192535",5,1729,908,821,332,0,0,1,0,4,0,1,0,0,0,0,2,3,0,3,0,2,0,1,0,4,0,0,0,4,1,0,0,0,0,0,5,0,4,1,0,0,0,5,0,0,298,0,128,0,1,3,2,0,3,0,0,0,0,2,0,1,0,0,4,0,0,0,0,5,0,1,2,2,0,0,0,1,1,3,0,1,1,1,2,0,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Vashale Bu","192526",2,1187,637,550,271,0,0,0,0,1,1,0,0,0,2,1,0,1,0,0,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,25,1,1,2,0,0,2,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0
"2020","Maharashtra","27","Thane","497","Shahapur","4597","Vasind","192527",2,25600,13510,12090,9503,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,2,0,2,0,1,1,0,0,0,2,0,1,2,0,2,0,0,2,0,0,0,0,0,0,2,0,2901,0,41,2,0,1,1,0,2,2,2,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
