Year (year),State Code (state_code),State Name (state_name),District Code (district_code),District Name (district_name),Block Code (block_code),Block Name (block_name),Gram Panchayat Code (gp_code),Gram Panchayat Name (gp_name),Village Code (village_code),Village Name (village_name),Banks (banks),ATM (atm),All-Weather Road Connectivity (all_weather_road_connectivity),Internal Pucca Roads (internal_pucca_roads),Public Transport Availability (public_transport),Common Service Centre (common_service_centre),Domestic Electricity Supply (Hours) (domestic_electricity_hrs),Public Distribution System (PDS) (pds),Market Facilities (market_facilities),Piped Tap Water Coverage (piped_tap_water),Telephone Services (telephone_services),Post Office/Sub-Post Office (post_office_subpost_office),Primary School (primary_school),Middle School (middle_school),High School (high_school),Higher Secondary School (higher_secondary_school),Vocational Education Centre (ITI/RSETI/DDU-GKY) (vocational_centre_iti_rseti_ddu_gky),Veterinary Hospital/Clinic (veterinary_hospital_clinic),Drainage Facilities (drainage_facilities),Soil Testing Centre (soil_testing_centre),Government Seed Centre (govt_seed_centre),Fertilizer Shop (fertilizer_shop),Community Waste Disposal System (community_waste_disposal),Community Biogas/Waste Recycling Facility (community_biogas_waste_recycling),Anganwadi Centre (aanganwadi_centre)
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180608","Sawli","535369","Mogra",false,false,true,"Not covered","Bus","No",">12 hrs",false,"No","only one habitation is covered","Both",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180606","Salai(Mo)","535368","Salai (Mokasa)",false,false,true,"Partially covered","Bus","No",">12 hrs",true,"Weekly Haat","50 to 100% habitations covered","Mobile",false,true,true,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180611","Tekadi(Ka)","535367","Tekadi",false,false,true,"Partially covered","Bus","No",">12 hrs",false,"No","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180600","Palasavali","535366","Kondasawari",false,false,true,"Fully covered","Bus","No",">12 hrs",true,"No","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180600","Palasavali","535365","Palasavali",false,false,true,"Not covered","Bus","Colocated with  Panchayat Bhawan",">12 hrs",false,"No","50 to 100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,true,true
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180600","Palasavali","535364","Rangari(Rithi)",false,false,false,"Not covered","No","No","No",false,"No","100% habitations covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180571","Chargaon","535363","Bachhera",false,false,true,"Fully covered","Bus","No",">12 hrs",false,"No","100% habitations covered","Mobile",false,false,false,false,false,false,false,"Open Kuccha Drainage",false,false,true,false,false,true
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180595","Navegaon(K)","535362","Navegaon",false,false,true,"Fully covered","Bus","No",">12 hrs",true,"Weekly Haat","100% habitations covered","Mobile",true,true,true,true,true,false,true,"No",false,false,true,false,false,true
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180595","Navegaon(K)","535361","Ghat Khairi",false,false,true,"Fully covered","Bus","No",">12 hrs",false,"Weekly Haat","100% habitations covered","Mobile",true,true,false,false,false,false,true,"Open Pucca Drainage Uncovered",false,true,true,false,false,true
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180595","Navegaon(K)","535360","Kamthi",false,false,true,"Fully covered","Bus","No",">12 hrs",true,"Weekly Haat","100% habitations covered","Mobile",true,false,false,false,false,false,true,"Open Pucca Drainage Uncovered",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180571","Chargaon","535359","Bhivagad",false,false,true,"Fully covered","No","No",">12 hrs",false,"No","100% habitations covered","Mobile",false,false,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180571","Chargaon","535358","Chargaon",false,false,true,"Fully covered","Bus","No",">12 hrs",false,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180571","Chargaon","535357","Aoleghat",false,false,true,"Fully covered","Bus","No",">12 hrs",false,"No","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180609","Suwardara","535356","Suwardhara",false,false,true,"Fully covered","Bus","No",">12 hrs",false,"Weekly Haat","100% habitations covered","Both",false,true,true,false,false,true,false,"Closed Drainage",false,true,false,true,false,true
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180609","Suwardara","535355","Makardhokada",false,false,true,"Fully covered","Bus","No",">12 hrs",false,"No","Not Covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180595","Navegaon(K)","535354","Borban",false,false,false,"Not covered","No","No","No",false,"No","Not Covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180591","Kolitmara","535353","Kukada (Rithi)",false,false,false,"Not covered","Van","No","8-12 Hrs",false,"No","100% habitations covered","Mobile",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180609","Suwardara","535352","Siladevi",false,false,true,"Fully covered","Van","No",">12 hrs",false,"No","50 to 100% habitations covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180609","Suwardara","535351","Pardi",false,false,false,"Not covered","No","No","No",false,"No","Not Covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180609","Suwardara","535350","Gargoti",false,false,false,"Not covered","No","No",">12 hrs",false,"No","Not Covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180609","Suwardara","535349","Ambazari",false,false,true,"Fully covered","Van","No",">12 hrs",false,"No","Not Covered","No",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180609","Suwardara","535348","Pathar",false,false,true,"Not covered","Bus","No",">12 hrs",false,"No","Not Covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180609","Suwardara","535347","Saleghat",false,false,false,"Not covered","Van","No","8-12 Hrs",false,"No","only one habitation is covered","No",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180573","Dhawlapur","535346","Sawangi",false,false,true,"Not covered","Bus","No","No",false,"No","Not Covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180573","Dhawlapur","535345","Dhawalapur",false,false,true,"Fully covered","Bus","Colocated with  Panchayat Bhawan",">12 hrs",false,"No","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180703","Nandori","535228","Nandori",false,false,true,"Not covered","Bus","No",">12 hrs",true,"Mandis","only one habitation is covered","Mobile",false,true,true,true,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180573","Dhawlapur","535344","Banera",false,false,true,"Fully covered","Bus","No",">12 hrs",false,"No","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180573","Dhawlapur","535343","Narhar",false,false,true,"Fully covered","Bus","No",">12 hrs",false,"No","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180591","Kolitmara","535342","Mehakepar",false,false,false,"Not covered","Van","No",">12 hrs",false,"No","100% habitations covered","No",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180591","Kolitmara","535341","Surera",false,false,false,"Not covered","Van","No",">12 hrs",false,"No","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180591","Kolitmara","535340","Kirangi Sarra",false,false,true,"Not covered","Van","No",">12 hrs",false,"No","100% habitations covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180591","Kolitmara","535339","Kolitmara",false,false,false,"Not covered","Bus","No",">12 hrs",false,"Weekly Haat","100% habitations covered","Mobile",false,true,true,false,false,false,false,"Open Pucca Drainage Covered with Tiles Slabs",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180591","Kolitmara","535338","Ghatpendhari",false,false,true,"Not covered","Van","No",">12 hrs",false,"No","100% habitations covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4453","Parseoni","180573","Dhawlapur","535337","Ghatkukada",false,false,true,"Fully covered","Bus","No",">12 hrs",false,"No","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180669","Chicholi","535336","Chicholi (Ct)",true,true,true,"Not covered","Bus","No","8-12 Hrs",true,"Weekly Haat","Not Covered","Mobile",true,true,true,true,true,true,true,"Open Pucca Drainage Covered with Tiles Slabs",false,true,false,false,true,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180711","Pota","535335","Chankapur",false,false,true,"Partially covered","Auto","Separately located",">12 hrs",true,"Weekly Haat","<50% habitation covered","Mobile",false,true,true,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180720","Sillewada","535334","Sillewada (Ct)",false,true,true,"Fully covered","Bus","No",">12 hrs",false,"No","100% habitations covered","No",true,true,true,false,false,false,false,"Open Kuccha Drainage",false,false,false,true,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180734","Walni","535333","Walani (Ct)",true,true,true,"Not covered","Bus","No",">12 hrs",true,"Weekly Haat","Not Covered","Both",true,true,true,true,true,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180731","Waghoda","535332","Waghoda (Ct)",false,false,true,"Partially covered","Auto","Separately located",">12 hrs",true,"No","100% habitations covered","Both",false,true,true,true,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180663","Bhanegaon","535331","Bhanegaon",true,true,false,"Fully covered","Bus","Separately located",">12 hrs",true,"Weekly Haat","100% habitations covered","Both",true,true,true,true,true,true,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180711","Pota","535330","Pota",false,false,true,"Partially covered","Bus","Separately located",">12 hrs",false,"Weekly Haat","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180670","Dahegaon®","535329","Dahegaon(Rangari)",true,true,true,"Fully covered","Bus","Separately located","8-12 Hrs",true,"Weekly Haat","100% habitations covered","Mobile",true,true,false,false,true,true,false,"Open Kuccha Drainage",false,true,true,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180714","Rohna","535328","Rohana",false,false,true,"Fully covered","Auto","Separately located",">12 hrs",true,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180670","Dahegaon®","535327","Ranala",false,false,true,"Not covered","Bus","Separately located",">12 hrs",false,"No","50 to 100% habitations covered","Mobile",true,false,false,false,false,false,false,"Open Pucca Drainage Covered with Tiles Slabs",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180710","Pipla","535326","Pipla (Da-B)",false,false,false,"Partially covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"Weekly Haat","50 to 100% habitations covered","No",false,true,true,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180708","Patansawagi","535325","Bidkawadas",false,false,true,"Partially covered","Bus","Separately located",">12 hrs",false,"No","<50% habitation covered","Mobile",false,false,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180719","Sawarmendha","535324","Sawarmendha",false,false,false,"Partially covered","Van","Separately located","8-12 Hrs",false,"No","only one habitation is covered","No",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,true,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180668","Champa","535323","Champa",false,false,false,"Partially covered","Van","Separately located","8-12 Hrs",false,"No","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180677","Etangoti","535322","Itangoti",false,false,false,"Partially covered","Auto","Colocated with  Panchayat Bhawan",">12 hrs",false,"Weekly Haat","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180677","Etangoti","535321","Belori Kh.",false,false,false,"Fully covered","Van","Separately located","8-12 Hrs",false,"Weekly Haat","<50% habitation covered","Both",false,false,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180708","Patansawagi","535320","Kawadas",false,false,true,"Partially covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"Weekly Haat","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180676","Esapur","535319","Isapur",false,false,false,"Partially covered","Auto","Separately located","8-12 Hrs",false,"Weekly Haat","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180735","Weltur","535318","Yeltur",false,false,false,"Partially covered","Auto","Separately located",">12 hrs",false,"Weekly Haat","<50% habitation covered","Both",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180708","Patansawagi","535317","Patansavangi",true,true,true,"Fully covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"Weekly Haat","100% habitations covered","Both",true,true,true,true,true,true,true,"Open Kuccha Drainage",false,true,true,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180732","Waki","535316","Kodadongri",false,false,false,"Not covered","Auto","No",">12 hrs",false,"No","Not Covered","Both",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180673","Gosewadi","535315","Gosewadi",false,false,false,"Partially covered","Auto","Separately located","8-12 Hrs",false,"Weekly Haat","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180732","Waki","535314","Bidachichghat",false,false,false,"Partially covered","No","No",">12 hrs",false,"No","Not Covered","Mobile",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180732","Waki","535313","Chichghat",false,false,false,"Not covered","Auto","No","8-12 Hrs",false,"No","<50% habitation covered","Both",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180732","Waki","535312","Waki",false,false,false,"Partially covered","Auto","Separately located","8-12 Hrs",false,"Weekly Haat","only one habitation is covered","Mobile",false,true,true,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180664","Bhendala","535311","Bhendala",false,false,true,"Fully covered","Bus","No",">12 hrs",true,"No","100% habitations covered","Both",false,true,true,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180725","Takli","535310","Takali",false,false,true,"Partially covered","Bus","Separately located","8-12 Hrs",false,"Weekly Haat","<50% habitation covered","Both",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,true,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180696","Kusubi","535309","Kusumbi",false,false,false,"Partially covered","Auto","Separately located","8-12 Hrs",false,"Weekly Haat","<50% habitation covered","Mobile",true,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180721","Sillori","535308","Sillori",false,false,false,"Partially covered","Auto","Colocated with  Panchayat Bhawan",">12 hrs",false,"No","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180667","Bramhapuri","535307","Bramhpuri",false,false,false,"Partially covered","Auto","Separately located","8-12 Hrs",false,"Weekly Haat","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180695","Kotoli","535306","Erangaon",false,false,false,"Partially covered","Auto","Separately located",">12 hrs",false,"Weekly Haat","<50% habitation covered","Both",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180695","Kotoli","535305","Katodi",false,false,false,"Partially covered","Auto","Separately located","8-12 Hrs",false,"Weekly Haat","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180699","Manegaon","535304","Pandharakhedi",false,false,true,"Partially covered","Bus","Colocated with  Panchayat Bhawan",">12 hrs",true,"No","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,true,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180699","Manegaon","535303","Manegaon",false,false,false,"Partially covered","Van","Separately located",">12 hrs",false,"No","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180698","Malegaon(Ta","535302","Malegaon",false,false,false,"Partially covered","Bus","Separately located","8-12 Hrs",false,"Weekly Haat","Not Covered","Both",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180709","Pachkhakhedi","535301","Patakakhedi",false,false,true,"Not covered","Bus","Separately located",">12 hrs",true,"No","only one habitation is covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180709","Pachkhakhedi","535300","Angewada",false,false,false,"Fully covered","Bus","Separately located",">12 hrs",true,"No","only one habitation is covered","Mobile",false,false,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180731","Waghoda","535299","Umari",false,false,true,"Not covered","Auto","No",">12 hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Covered with Tiles Slabs",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180731","Waghoda","535298","Gujarkhedi",false,false,true,"Not covered","Auto","No",">12 hrs",true,"No","100% habitations covered","Mobile",false,true,true,true,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180666","Burujwada","535297","Borujwada",false,false,true,"Partially covered","Bus","Colocated with  Panchayat Bhawan",">12 hrs",true,"Regular market","100% habitations covered","Mobile",false,false,false,false,false,false,false,"Open Pucca Drainage Covered with Tiles Slabs",false,true,true,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180661","Aajni(Se)","535296","Ajani",false,false,true,"Not covered","Bus","Separately located","8-12 Hrs",true,"No","100% habitations covered","Mobile",false,true,true,true,false,false,false,"Open Kuccha Drainage",false,false,true,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180689","Khurajgaon","535295","Pardi (Rithi)",false,false,true,"Not covered","Auto","Separately located",">12 hrs",false,"No","<50% habitation covered","Mobile",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180689","Khurajgaon","535294","Khurajgaon",false,false,true,"Fully covered","Auto","No",">12 hrs",false,"No","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Covered with Tiles Slabs",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180685","Khangaon","535293","Khangaon",false,false,true,"Fully covered","Auto","Colocated with  Panchayat Bhawan",">12 hrs",true,"No","100% habitations covered","Both",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180707","Parsodi","535292","Parsodi",false,false,false,"Partially covered","Auto","Colocated with  Panchayat Bhawan",">12 hrs",false,"No","100% habitations covered","Both",false,true,true,true,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180691","Kirnapur","535291","Wagholi",false,false,true,"Fully covered","Bus","Separately located",">12 hrs",true,"Weekly Haat","100% habitations covered","Mobile",false,true,true,false,false,false,false,"Closed Drainage",false,false,false,true,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180733","Wakodi","535290","Dohanghat",false,false,true,"Partially covered","Auto","No",">12 hrs",false,"No","100% habitations covered","Mobile",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180733","Wakodi","535289","Wakodi",false,false,true,"Partially covered","Bus","Colocated with  Panchayat Bhawan",">12 hrs",false,"Weekly Haat","100% habitations covered","Mobile",true,true,true,true,false,false,true,"Open Pucca Drainage Uncovered",false,false,true,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180674","Gumgaon","535288","Gumgaon",false,false,true,"Not covered","Bus","Colocated with  Panchayat Bhawan",">12 hrs",false,"No","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180728","Tighai","535287","Tigai",false,false,true,"Not covered","Auto","Separately located",">12 hrs",true,"No","Not Covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Covered with Tiles Slabs",false,false,true,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180693","Kotegaon","535286","Kodegaon",false,false,false,"Partially covered","Auto","Separately located","8-12 Hrs",false,"No","<50% habitation covered","Both",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180661","Aajni(Se)","535285","Khedi",false,false,false,"Not covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",false,"No","100% habitations covered","Mobile",false,false,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180674","Gumgaon","535284","Rajana (Halad)",false,false,false,"Not covered","Auto","No",">12 hrs",false,"No","<50% habitation covered","Mobile",false,false,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180683","Khairi(P)","535283","Ramdongari",false,false,true,"Fully covered","Bus","No",">12 hrs",false,"Weekly Haat","100% habitations covered","No",false,false,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180691","Kirnapur","535282","Kirnapur",false,false,true,"Fully covered","Bus","No",">12 hrs",true,"Weekly Haat","100% habitations covered","Mobile",false,false,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180694","Kothulna","535281","Kothulana",false,false,true,"Partially covered","Bus","Separately located",">12 hrs",false,"Weekly Haat","50 to 100% habitations covered","No",false,true,true,true,true,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180683","Khairi(P)","535280","Khairi (Panjabrao)",false,false,false,"Fully covered","Bus","No",">12 hrs",false,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180730","Umri(Ja)","535279","Bawangaon",false,false,true,"Fully covered","Bus","No",">12 hrs",false,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180730","Umri(Ja)","535278","Umari Jambhalpani",false,false,true,"Fully covered","Bus","No",">12 hrs",true,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,true,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180683","Khairi(P)","535277","Dhakara",false,false,true,"Fully covered","Bus","No",">12 hrs",true,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180705","Nimtalai","535276","Nimtalai",false,false,true,"Not covered","Bus","No",">12 hrs",true,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180705","Nimtalai","535275","Kusumbi",false,false,false,"Partially covered","Bus","No",">12 hrs",false,"Weekly Haat","Not Covered","Mobile",false,false,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180672","Gadmi","535274","Gadami",false,false,false,"Fully covered","Bus","No",">12 hrs",true,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180672","Gadmi","535273","Hetikheda",false,false,true,"Fully covered","Bus","No",">12 hrs",false,"Weekly Haat","100% habitations covered","Mobile",false,false,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180672","Gadmi","535272","Pendhari",false,false,true,"Fully covered","Bus","No",">12 hrs",true,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
